bl_id,vf_age,vf_vote_gen_12,vf_vote_gen_16,vf_vote_gen_18,vf_vote_gen_20,vf_female,vf_white,voted_2022,treat
8818,59,0,0,0,1,1,1,0,"HowToOnly"
8820,32,1,1,1,1,0,1,1,"BothMailers"
8821,34,0,1,0,0,1,1,0,"HowToOnly"
8822,57,1,1,0,1,1,1,0,"HowToOnly"
8823,70,1,0,1,1,1,1,0,"HowToOnly"
8824,28,1,0,0,0,1,1,1,"BothMailers"
8825,36,0,1,1,1,1,1,1,"Control"
8826,51,0,0,0,1,0,1,0,"BothMailers"
8827,44,0,0,0,1,1,1,0,"HowToOnly"
8828,40,1,1,0,1,0,1,0,"BothMailers"
8829,71,1,1,1,1,1,1,1,"BothMailers"
8830,87,1,1,0,0,1,1,0,"Control"
8831,62,0,0,0,1,0,1,1,"Control"
8832,51,1,1,0,0,0,0,0,"Control"
8833,72,1,0,0,0,1,1,0,"HowToOnly"
8835,32,1,1,1,1,1,1,0,"HowToOnly"
8836,49,0,1,0,0,1,1,0,"BothMailers"
8837,45,1,0,0,0,0,0,0,"Control"
8838,43,0,0,0,0,1,1,0,"BothMailers"
8839,69,0,1,0,1,1,1,1,"BothMailers"
8840,63,1,1,1,0,0,1,1,"BothMailers"
8843,62,0,1,1,1,1,1,0,"Control"
8844,55,0,0,0,0,0,1,0,"BothMailers"
8845,36,0,0,0,1,1,1,0,"HowToOnly"
8846,34,0,1,0,1,0,1,0,"BothMailers"
8847,28,0,1,1,0,1,1,0,"BothMailers"
8848,51,1,1,1,1,1,1,0,"Control"
8849,20,0,0,0,1,1,1,1,"BothMailers"
8850,56,1,1,1,1,0,1,0,"HowToOnly"
8852,82,0,0,0,1,1,1,0,"Control"
8853,64,1,1,1,1,1,1,1,"HowToOnly"
8854,32,0,0,1,1,0,1,1,"BothMailers"
8856,50,1,1,1,1,1,1,1,"HowToOnly"
8858,31,0,0,0,1,1,1,0,"HowToOnly"
8859,82,1,1,0,0,1,1,0,"BothMailers"
8860,77,0,0,0,0,0,1,0,"BothMailers"
8862,69,0,1,0,1,1,1,0,"BothMailers"
8863,44,0,0,1,1,1,0,0,"BothMailers"
8865,28,1,1,1,0,0,1,1,"HowToOnly"
8866,66,1,1,0,0,0,1,1,"BothMailers"
8867,25,0,0,0,1,1,1,0,"BothMailers"
8868,37,1,1,1,1,0,1,0,"HowToOnly"
8869,50,0,0,0,1,0,1,0,"Control"
8870,46,0,1,1,0,1,1,1,"BothMailers"
8871,22,0,0,0,0,0,1,0,"BothMailers"
8872,33,0,0,0,0,1,1,0,"BothMailers"
8873,18,0,0,0,0,1,1,0,"HowToOnly"
8874,28,0,1,1,1,1,1,0,"BothMailers"
8875,55,0,1,0,1,1,1,0,"Control"
8876,40,0,0,0,1,0,1,0,"Control"
8878,71,1,1,1,1,0,1,0,"BothMailers"
8879,50,0,0,0,0,1,1,0,"Control"
8880,63,0,0,1,1,1,1,1,"BothMailers"
8881,40,1,0,0,1,1,1,1,"HowToOnly"
8882,46,0,1,1,0,0,1,0,"HowToOnly"
8883,33,0,0,0,1,1,1,1,"HowToOnly"
8884,18,0,0,0,0,1,1,0,"BothMailers"
8885,46,0,1,0,0,0,1,0,"BothMailers"
8886,41,1,0,0,1,1,1,0,"BothMailers"
8887,29,0,0,0,0,0,1,0,"BothMailers"
8889,65,1,1,0,1,0,1,0,"BothMailers"
8890,69,0,1,0,0,0,1,0,"Control"
8892,82,1,0,0,1,1,1,1,"BothMailers"
8893,30,1,1,0,1,0,1,1,"BothMailers"
8895,39,1,1,0,1,0,1,0,"BothMailers"
8896,21,1,1,0,1,0,1,0,"BothMailers"
8898,39,1,1,0,1,0,1,0,"Control"
8899,35,0,1,0,0,1,1,0,"HowToOnly"
8900,50,0,0,0,1,1,1,0,"HowToOnly"
8901,50,1,1,1,1,1,1,1,"HowToOnly"
8902,66,0,1,0,1,0,1,1,"HowToOnly"
8903,48,0,1,1,0,0,1,0,"BothMailers"
8904,34,1,0,1,0,0,1,1,"Control"
8905,71,0,0,1,1,0,1,0,"HowToOnly"
8906,62,0,1,0,0,1,1,1,"Control"
8907,46,1,0,0,1,1,1,1,"Control"
8908,36,0,1,0,1,0,1,1,"Control"
8909,54,0,0,0,1,0,1,0,"BothMailers"
8910,65,1,1,1,1,0,1,1,"HowToOnly"
8912,46,1,1,1,1,0,1,1,"HowToOnly"
8913,58,1,1,0,0,1,1,0,"BothMailers"
8915,60,1,1,1,0,0,1,0,"HowToOnly"
8916,34,1,1,1,1,1,1,1,"Control"
8917,35,0,1,0,1,0,1,0,"BothMailers"
8918,59,1,1,1,1,1,1,0,"BothMailers"
8920,82,1,1,1,1,1,1,1,"BothMailers"
8921,22,0,1,1,1,0,1,0,"BothMailers"
8922,37,1,1,0,1,1,0,0,"BothMailers"
8923,45,0,1,1,1,1,1,0,"BothMailers"
8924,43,0,1,0,1,1,1,1,"BothMailers"
8925,54,1,1,1,1,0,1,1,"BothMailers"
8926,58,1,1,1,1,0,1,1,"BothMailers"
8927,31,0,0,0,1,0,1,1,"HowToOnly"
8929,86,1,1,1,1,0,1,0,"Control"
8930,58,1,1,0,0,0,1,0,"BothMailers"
8931,19,0,0,0,1,1,1,1,"BothMailers"
8932,36,0,0,0,1,0,1,0,"BothMailers"
8934,49,1,1,1,1,1,1,1,"BothMailers"
8935,44,1,1,1,0,1,1,0,"BothMailers"
8937,22,0,0,0,1,1,1,0,"HowToOnly"
8938,23,0,1,0,0,1,1,0,"Control"
8940,48,0,0,0,0,0,1,1,"BothMailers"
8942,54,0,1,0,1,1,1,0,"BothMailers"
8943,36,0,0,0,1,1,1,0,"Control"
8944,50,0,0,0,0,1,1,0,"HowToOnly"
8945,67,0,0,0,1,0,1,1,"HowToOnly"
8946,50,0,0,0,0,1,1,0,"HowToOnly"
8947,63,0,1,1,1,1,1,0,"BothMailers"
8948,33,0,0,0,0,1,1,0,"BothMailers"
8949,52,1,1,1,1,1,1,1,"BothMailers"
8950,25,0,1,0,1,0,1,1,"HowToOnly"
8951,43,1,1,1,0,1,1,1,"BothMailers"
8952,90,1,1,1,0,1,1,0,"Control"
8953,37,1,1,1,1,1,1,0,"HowToOnly"
8954,36,0,1,1,0,1,1,0,"Control"
8955,77,1,1,1,0,1,1,1,"BothMailers"
8956,37,0,0,0,1,1,1,1,"HowToOnly"
8957,54,0,1,1,0,0,1,1,"HowToOnly"
8958,45,0,1,0,0,1,1,0,"HowToOnly"
8959,81,0,0,0,1,1,0,0,"BothMailers"
8960,31,0,1,0,1,0,0,0,"HowToOnly"
8961,36,0,0,0,1,0,1,0,"BothMailers"
8962,64,0,1,1,1,0,1,1,"HowToOnly"
8963,45,0,0,1,1,1,1,1,"HowToOnly"
8964,33,1,1,0,1,0,1,1,"BothMailers"
8965,80,0,1,0,1,0,0,0,"HowToOnly"
8967,55,1,1,1,0,0,0,0,"HowToOnly"
8969,67,1,1,0,0,1,1,1,"HowToOnly"
8970,43,1,1,0,0,0,1,0,"BothMailers"
8971,32,1,1,1,1,0,1,1,"Control"
8972,57,1,1,1,1,0,1,0,"Control"
8973,31,0,0,1,0,0,1,0,"BothMailers"
8974,31,1,0,0,0,1,1,0,"HowToOnly"
8975,66,1,1,0,1,1,1,0,"BothMailers"
8976,54,1,1,0,0,1,1,1,"BothMailers"
8977,52,1,1,0,1,1,1,1,"Control"
8978,77,0,0,0,0,1,1,1,"HowToOnly"
8979,74,1,1,1,0,1,1,1,"BothMailers"
8981,19,0,0,0,1,0,1,1,"HowToOnly"
8982,70,0,0,0,1,1,1,0,"HowToOnly"
8983,57,1,1,0,1,0,1,1,"BothMailers"
8984,39,1,1,0,0,0,1,0,"BothMailers"
8985,64,1,1,0,1,0,1,1,"HowToOnly"
8986,25,0,1,0,0,1,1,0,"HowToOnly"
8987,38,0,0,1,0,0,1,0,"Control"
8988,61,0,0,1,1,1,1,1,"BothMailers"
8989,57,0,0,0,0,1,1,0,"HowToOnly"
8991,61,1,1,1,1,1,1,0,"Control"
8992,52,0,1,0,1,0,1,0,"HowToOnly"
8993,24,0,1,1,1,1,1,0,"BothMailers"
8994,76,0,1,0,0,1,1,1,"BothMailers"
8995,37,0,1,1,0,0,1,1,"HowToOnly"
8996,52,1,1,1,1,1,1,1,"HowToOnly"
8998,62,0,1,1,1,1,1,1,"BothMailers"
8999,42,1,0,1,0,0,1,0,"HowToOnly"
9000,74,1,1,1,1,1,1,0,"BothMailers"
9002,61,0,0,0,1,1,1,0,"Control"
9003,68,0,1,0,1,1,1,1,"BothMailers"
9004,53,0,1,1,1,0,1,1,"BothMailers"
9005,20,0,0,0,1,1,1,1,"Control"
9006,25,0,1,0,0,1,1,0,"BothMailers"
9007,76,0,0,1,1,0,1,1,"Control"
9008,58,0,0,0,1,1,1,0,"HowToOnly"
9009,37,0,1,0,1,0,1,0,"HowToOnly"
9010,58,1,0,1,1,1,1,1,"BothMailers"
9011,47,0,1,0,1,0,1,1,"BothMailers"
9012,56,0,1,1,1,0,1,1,"BothMailers"
9013,77,1,1,1,1,1,1,1,"HowToOnly"
9014,60,1,1,0,0,0,1,1,"HowToOnly"
9016,62,0,1,1,0,1,1,0,"HowToOnly"
9017,57,1,1,1,1,0,1,1,"Control"
9018,69,0,1,0,0,1,1,0,"HowToOnly"
9019,37,1,1,1,0,0,1,0,"HowToOnly"
9020,59,1,1,1,1,0,1,1,"BothMailers"
9021,80,1,1,1,1,0,1,0,"HowToOnly"
9022,50,0,0,0,1,0,1,0,"BothMailers"
9023,27,1,1,0,0,1,1,0,"HowToOnly"
9024,50,0,1,0,1,0,1,0,"BothMailers"
9025,58,0,1,0,1,1,1,0,"Control"
9026,50,0,0,0,1,1,1,0,"HowToOnly"
9028,78,0,1,0,1,0,1,0,"BothMailers"
9029,76,0,0,0,1,1,1,0,"HowToOnly"
9031,22,0,1,1,1,0,1,1,"HowToOnly"
9032,50,0,0,0,1,0,1,0,"Control"
9033,63,0,0,0,0,1,1,0,"BothMailers"
9034,65,1,1,1,1,0,1,0,"BothMailers"
9035,82,0,0,1,1,0,1,0,"HowToOnly"
9039,30,0,0,0,1,0,1,0,"BothMailers"
9040,83,1,0,0,1,0,1,0,"BothMailers"
9041,70,1,1,1,1,1,1,1,"HowToOnly"
9042,70,1,1,1,1,1,1,1,"HowToOnly"
9043,38,1,1,1,1,1,1,1,"Control"
9044,35,1,1,1,1,0,1,1,"HowToOnly"
9045,45,1,0,0,0,1,1,0,"Control"
9046,28,0,1,0,1,1,1,0,"BothMailers"
9047,51,1,1,0,1,1,1,0,"BothMailers"
9048,79,1,1,0,1,0,1,1,"HowToOnly"
9049,35,1,0,0,0,1,1,0,"Control"
9050,31,0,1,0,0,0,1,0,"HowToOnly"
9052,66,1,1,1,1,0,1,1,"HowToOnly"
9053,40,1,1,0,1,1,1,1,"Control"
9054,26,0,1,1,0,0,1,0,"HowToOnly"
9055,75,1,1,1,1,0,1,1,"HowToOnly"
9056,75,1,1,1,1,1,1,1,"HowToOnly"
9057,59,1,1,1,1,1,1,1,"BothMailers"
9059,39,1,1,1,1,1,1,1,"HowToOnly"
9060,50,0,1,0,1,1,1,1,"BothMailers"
9063,82,0,0,0,1,0,1,0,"BothMailers"
9064,32,1,1,1,1,0,1,1,"BothMailers"
9065,50,0,0,0,1,1,1,1,"HowToOnly"
9066,71,1,1,1,1,1,1,1,"BothMailers"
9067,75,0,0,0,1,0,1,0,"BothMailers"
9068,80,1,1,0,0,0,1,1,"HowToOnly"
9069,49,0,0,0,1,0,1,0,"HowToOnly"
9070,58,0,1,0,1,1,1,0,"BothMailers"
9071,89,0,0,0,0,0,1,0,"HowToOnly"
9072,61,1,1,0,1,1,1,0,"Control"
9073,55,1,1,1,1,0,1,0,"BothMailers"
9077,83,1,1,1,1,0,1,0,"Control"
9080,44,0,0,0,0,0,1,0,"HowToOnly"
9081,50,1,1,0,1,1,1,0,"BothMailers"
9084,66,0,0,0,1,1,1,0,"HowToOnly"
9085,42,0,1,1,1,0,1,1,"HowToOnly"
9086,22,0,0,0,1,0,1,0,"HowToOnly"
9087,35,0,0,0,0,1,0,0,"Control"
9088,54,0,0,0,0,1,1,1,"BothMailers"
9089,27,0,0,0,0,1,1,0,"BothMailers"
9091,51,0,0,0,0,1,1,0,"HowToOnly"
9092,52,1,0,0,1,0,1,0,"BothMailers"
9093,56,1,0,0,0,1,1,0,"BothMailers"
9094,83,1,1,1,0,1,1,0,"BothMailers"
9095,46,0,0,0,1,1,1,0,"Control"
9097,25,0,1,0,1,1,1,0,"BothMailers"
9098,65,1,1,1,1,1,1,1,"HowToOnly"
9100,42,0,0,1,0,1,1,1,"BothMailers"
9101,77,0,0,0,0,1,1,0,"BothMailers"
9102,59,1,1,1,1,1,1,0,"HowToOnly"
9104,28,0,0,0,1,0,1,0,"BothMailers"
9105,86,0,0,0,1,1,1,0,"BothMailers"
9106,50,1,1,1,0,1,1,0,"BothMailers"
9108,50,0,0,0,0,1,1,0,"HowToOnly"
9109,85,0,0,0,1,1,1,0,"Control"
9110,49,1,1,1,1,1,0,0,"HowToOnly"
9111,76,1,0,0,1,1,1,1,"HowToOnly"
9114,50,1,1,1,1,1,1,1,"HowToOnly"
9115,41,1,0,0,1,0,1,0,"Control"
9116,71,1,1,0,1,1,1,0,"Control"
9117,53,0,0,1,1,1,1,0,"HowToOnly"
9118,64,1,1,1,1,0,1,1,"HowToOnly"
9120,50,0,1,0,1,1,1,0,"BothMailers"
9122,38,0,1,1,1,0,1,1,"HowToOnly"
9123,55,1,1,1,1,1,0,1,"HowToOnly"
9124,66,0,1,1,1,0,1,0,"BothMailers"
9125,56,0,0,0,0,0,0,1,"HowToOnly"
9126,54,1,1,1,1,1,1,1,"Control"
9128,48,1,1,0,1,1,1,0,"HowToOnly"
9129,62,0,1,0,1,1,1,1,"BothMailers"
9130,51,0,1,1,1,0,1,1,"HowToOnly"
9131,68,0,1,0,0,0,1,0,"BothMailers"
9132,35,0,0,0,1,1,1,0,"BothMailers"
9133,67,0,0,0,1,0,1,1,"HowToOnly"
9134,31,0,1,0,0,1,1,0,"Control"
9135,34,1,1,1,1,1,1,1,"HowToOnly"
9136,59,0,1,1,1,0,1,1,"Control"
9137,37,0,0,0,1,1,1,0,"HowToOnly"
9138,36,1,1,0,1,0,1,0,"Control"
9139,21,0,0,0,1,0,1,0,"BothMailers"
9140,55,1,1,0,1,0,1,1,"BothMailers"
9141,75,1,1,1,0,1,1,0,"BothMailers"
9142,64,0,0,0,1,0,1,0,"BothMailers"
9143,81,0,1,0,0,0,1,1,"BothMailers"
9144,62,1,1,0,1,0,1,1,"Control"
9145,75,0,1,0,1,1,1,1,"HowToOnly"
9146,64,1,0,1,1,1,1,0,"HowToOnly"
9148,50,0,0,0,1,1,1,1,"BothMailers"
9149,64,1,1,1,0,1,1,0,"HowToOnly"
9150,42,1,1,1,0,0,1,1,"BothMailers"
9151,32,0,1,0,0,1,1,0,"BothMailers"
9152,42,0,0,1,1,0,1,0,"BothMailers"
9154,45,0,0,0,1,0,1,0,"BothMailers"
9155,83,0,0,0,0,0,1,0,"HowToOnly"
9156,39,1,1,1,1,0,1,1,"Control"
9158,31,0,0,0,1,0,1,0,"HowToOnly"
9159,18,0,0,0,0,0,1,0,"BothMailers"
9161,65,0,1,0,1,1,1,0,"HowToOnly"
9162,39,1,1,1,0,0,1,0,"HowToOnly"
9163,37,1,1,0,0,1,1,0,"Control"
9165,57,0,0,1,1,0,1,1,"Control"
9166,65,1,1,1,1,1,1,1,"HowToOnly"
9167,89,1,1,0,1,0,1,1,"HowToOnly"
9169,27,0,1,0,0,1,1,0,"HowToOnly"
9170,22,0,1,0,1,1,1,1,"HowToOnly"
9171,74,1,1,1,1,1,1,0,"BothMailers"
9172,61,1,1,1,1,1,1,1,"BothMailers"
9174,53,0,0,0,0,1,1,1,"HowToOnly"
9176,23,0,1,0,0,1,1,0,"HowToOnly"
9177,66,1,1,1,1,0,1,1,"HowToOnly"
9178,41,1,0,1,1,0,1,1,"HowToOnly"
9179,66,1,1,1,0,1,1,0,"Control"
9182,19,0,0,0,1,0,1,0,"BothMailers"
9183,33,0,0,0,1,0,1,0,"Control"
9184,52,1,0,0,1,0,1,1,"HowToOnly"
9185,29,0,1,0,1,0,1,1,"HowToOnly"
9186,35,1,1,0,0,0,1,0,"BothMailers"
9187,41,1,0,0,0,1,1,0,"BothMailers"
9189,50,0,0,0,1,1,1,0,"BothMailers"
9191,42,1,0,0,1,1,1,0,"BothMailers"
9192,54,0,0,0,1,0,1,1,"BothMailers"
9193,78,1,1,0,1,1,1,1,"BothMailers"
9194,77,1,1,1,1,0,1,1,"HowToOnly"
9195,23,0,1,1,1,0,0,0,"Control"
9196,50,0,0,0,0,1,1,0,"BothMailers"
9197,37,0,1,0,1,1,1,0,"BothMailers"
9199,32,1,1,1,1,1,1,1,"HowToOnly"
9200,21,0,0,0,1,1,1,0,"Control"
9201,35,1,1,0,1,0,1,0,"HowToOnly"
9203,21,0,0,1,1,0,1,1,"Control"
9204,44,1,1,0,1,0,1,1,"HowToOnly"
9205,50,0,0,1,1,1,1,1,"HowToOnly"
9209,65,0,1,1,0,0,1,1,"BothMailers"
9210,64,0,0,0,1,0,1,1,"Control"
9211,35,0,0,0,0,0,1,0,"HowToOnly"
9212,59,0,0,0,1,0,1,0,"BothMailers"
9213,30,0,0,0,1,0,1,1,"BothMailers"
9215,50,0,0,0,0,1,1,0,"BothMailers"
9216,24,0,0,0,1,1,1,0,"HowToOnly"
9217,50,0,1,0,1,0,1,0,"HowToOnly"
9218,50,0,0,0,1,1,1,0,"HowToOnly"
9219,51,1,0,1,1,1,1,0,"BothMailers"
9220,50,1,0,0,1,1,1,1,"BothMailers"
9221,34,0,0,0,1,0,1,0,"HowToOnly"
9223,40,0,0,1,1,0,1,0,"BothMailers"
9224,50,0,0,0,0,1,1,0,"HowToOnly"
9225,50,0,0,0,0,1,1,1,"HowToOnly"
9226,50,0,0,0,0,1,1,0,"HowToOnly"
9227,50,0,0,0,0,1,1,0,"BothMailers"
9229,50,0,0,0,0,1,1,1,"BothMailers"
9230,50,0,0,0,0,1,1,0,"BothMailers"
9232,50,0,0,0,0,1,1,1,"Control"
9233,50,0,0,0,0,1,1,1,"HowToOnly"
9236,74,0,1,0,1,1,1,0,"BothMailers"
9237,32,0,0,0,1,1,1,0,"BothMailers"
9238,26,0,0,1,1,1,1,0,"HowToOnly"
9239,50,0,0,0,0,1,1,1,"BothMailers"
9240,63,1,1,1,1,0,1,0,"BothMailers"
9241,50,0,1,0,0,0,1,1,"BothMailers"
9242,33,0,0,1,1,0,1,0,"Control"
9243,50,0,0,0,0,1,1,0,"HowToOnly"
9244,50,0,0,0,0,1,1,0,"BothMailers"
9245,26,0,0,0,0,1,1,0,"BothMailers"
9248,50,0,0,0,1,0,1,0,"Control"
9249,25,0,0,0,0,0,1,0,"BothMailers"
9250,46,1,1,0,0,1,1,0,"BothMailers"
9251,35,1,0,0,1,1,1,0,"BothMailers"
9252,50,0,1,0,1,0,1,0,"HowToOnly"
9253,42,0,1,1,1,0,1,0,"BothMailers"
9254,50,0,1,0,1,1,1,0,"BothMailers"
9255,79,1,0,0,1,0,1,0,"BothMailers"
9257,79,1,1,1,1,0,1,1,"HowToOnly"
9260,90,0,0,0,1,1,1,0,"Control"
9261,77,0,0,0,1,0,1,0,"BothMailers"
9263,48,0,0,0,1,1,0,0,"HowToOnly"
9264,43,0,0,0,0,0,1,1,"Control"
9265,43,1,1,1,1,1,1,0,"HowToOnly"
9266,27,0,0,1,1,1,0,0,"HowToOnly"
9267,38,1,1,1,1,0,1,0,"Control"
9268,79,0,1,0,1,0,1,1,"Control"
9269,84,0,1,0,1,0,1,0,"BothMailers"
9270,31,0,0,1,1,1,1,0,"HowToOnly"
9271,50,0,1,0,0,1,1,1,"BothMailers"
9272,50,0,0,0,0,1,1,0,"HowToOnly"
9274,67,1,1,1,0,1,1,1,"HowToOnly"
9275,50,0,0,0,0,1,1,0,"HowToOnly"
9276,50,0,0,0,0,1,1,0,"BothMailers"
9278,50,0,0,0,0,1,1,0,"HowToOnly"
9280,45,0,1,1,1,0,1,0,"HowToOnly"
9281,35,0,0,0,1,0,1,0,"HowToOnly"
9282,35,1,0,0,0,1,1,0,"BothMailers"
9283,51,0,1,0,0,1,1,0,"BothMailers"
9284,50,1,1,0,1,1,1,0,"Control"
9285,40,0,0,0,1,1,1,0,"Control"
9286,70,1,1,0,0,1,1,1,"BothMailers"
9287,21,0,0,1,1,1,1,0,"HowToOnly"
9288,60,0,0,0,1,0,1,0,"HowToOnly"
9289,41,0,0,1,0,0,1,1,"BothMailers"
9290,54,1,1,1,0,0,1,0,"HowToOnly"
9291,75,0,0,0,0,1,1,0,"Control"
9294,78,1,1,0,0,0,1,0,"Control"
9295,58,1,1,1,0,1,1,0,"Control"
9296,35,1,1,0,0,0,1,0,"HowToOnly"
9297,53,0,1,1,0,0,1,0,"Control"
9298,29,0,0,0,1,1,1,0,"HowToOnly"
9300,50,0,0,0,0,1,1,0,"BothMailers"
9301,62,0,0,1,0,1,1,1,"BothMailers"
9302,20,0,0,0,1,1,1,0,"Control"
9304,27,1,1,1,1,1,1,1,"Control"
9305,38,0,0,0,0,0,1,0,"BothMailers"
9306,25,0,1,1,0,1,1,1,"Control"
9307,66,0,0,0,0,1,1,0,"Control"
9309,50,0,0,0,1,1,1,0,"HowToOnly"
9310,54,0,0,0,1,1,1,0,"Control"
9313,35,1,0,0,1,0,0,0,"HowToOnly"
9314,23,0,1,0,0,0,1,0,"BothMailers"
9316,76,1,1,1,1,1,1,1,"BothMailers"
9317,25,0,1,1,1,0,1,1,"BothMailers"
9319,21,0,0,0,0,0,1,1,"HowToOnly"
9320,66,0,0,0,1,1,1,1,"HowToOnly"
9321,45,0,1,0,0,0,1,0,"HowToOnly"
9322,27,0,0,1,1,0,1,0,"BothMailers"
9323,35,0,1,1,0,1,1,0,"BothMailers"
9324,45,1,1,0,1,1,1,0,"BothMailers"
9325,53,0,0,0,1,1,1,1,"BothMailers"
9326,50,0,0,0,0,1,1,0,"HowToOnly"
9327,48,0,0,1,1,0,1,0,"HowToOnly"
9328,92,1,1,0,0,0,1,0,"HowToOnly"
9329,18,0,0,0,0,0,1,1,"HowToOnly"
9331,78,0,1,1,0,1,1,0,"Control"
9332,48,1,1,0,1,1,1,0,"Control"
9333,73,1,1,1,1,0,1,0,"BothMailers"
9334,22,0,1,1,1,1,1,1,"BothMailers"
9335,46,1,1,0,1,1,1,0,"BothMailers"
9336,34,0,0,0,0,1,1,0,"BothMailers"
9337,88,1,1,0,0,1,1,0,"BothMailers"
9338,50,0,0,0,0,1,1,0,"HowToOnly"
9339,50,0,0,0,0,1,1,0,"HowToOnly"
9340,71,0,0,0,0,1,1,0,"Control"
9341,46,1,0,0,0,1,1,0,"BothMailers"
9342,30,0,1,0,0,1,1,1,"HowToOnly"
9343,29,0,0,0,0,0,1,1,"HowToOnly"
9344,26,0,0,0,0,1,1,0,"BothMailers"
9346,63,0,0,0,0,1,1,1,"HowToOnly"
9347,38,1,0,0,1,0,1,0,"Control"
9348,46,0,0,0,0,1,1,0,"Control"
9349,66,1,0,1,1,1,1,1,"BothMailers"
9350,55,0,0,0,0,1,1,0,"BothMailers"
9352,52,0,1,0,1,0,1,1,"Control"
9353,90,1,0,1,1,1,1,1,"HowToOnly"
9354,46,1,1,1,1,1,1,1,"BothMailers"
9355,62,1,1,0,1,0,1,0,"Control"
9356,37,1,1,0,1,1,1,0,"HowToOnly"
9357,37,1,1,1,1,1,1,0,"BothMailers"
9358,82,0,1,1,1,0,1,0,"Control"
9360,39,0,0,0,1,0,1,0,"BothMailers"
9361,69,1,1,1,1,1,1,1,"BothMailers"
9362,25,0,1,1,1,1,1,1,"Control"
9363,41,1,1,0,1,1,1,0,"HowToOnly"
9364,55,0,1,0,1,1,1,0,"BothMailers"
9365,58,1,0,0,0,0,1,0,"HowToOnly"
9367,50,1,1,1,1,1,1,1,"HowToOnly"
9369,48,1,1,0,1,0,1,0,"HowToOnly"
9370,54,1,1,0,1,0,1,0,"HowToOnly"
9371,50,0,0,0,0,1,1,1,"BothMailers"
9372,62,0,1,1,0,1,1,0,"BothMailers"
9373,19,0,0,0,0,1,1,0,"BothMailers"
9374,53,1,1,1,1,0,1,1,"HowToOnly"
9375,66,1,1,1,1,0,1,1,"BothMailers"
9376,25,0,0,0,0,0,1,0,"BothMailers"
9377,79,1,1,1,1,1,1,1,"HowToOnly"
9378,47,0,0,1,0,1,1,0,"HowToOnly"
9379,33,1,1,1,1,0,1,0,"Control"
9381,22,0,0,0,1,1,1,0,"HowToOnly"
9383,50,0,0,0,0,1,1,0,"BothMailers"
9384,23,0,0,0,0,1,1,1,"HowToOnly"
9385,65,0,1,1,0,1,1,0,"BothMailers"
9386,34,1,0,0,0,0,1,0,"HowToOnly"
9387,44,0,1,0,1,0,1,0,"BothMailers"
9388,63,0,0,1,1,0,1,1,"HowToOnly"
9389,67,1,1,1,1,0,1,1,"BothMailers"
9391,24,0,1,0,1,1,1,1,"BothMailers"
9392,23,0,1,1,1,1,1,1,"Control"
9393,19,0,0,0,0,0,1,0,"HowToOnly"
9394,35,0,0,0,0,1,1,0,"HowToOnly"
9395,37,1,0,0,0,1,1,0,"Control"
9396,66,0,1,0,1,1,1,1,"BothMailers"
9397,20,0,0,0,0,1,1,0,"BothMailers"
9402,23,0,1,1,1,0,1,0,"HowToOnly"
9403,75,0,1,1,1,1,1,0,"BothMailers"
9404,34,0,0,0,1,0,1,1,"BothMailers"
9405,36,1,1,1,1,0,1,1,"HowToOnly"
9406,50,0,0,0,1,1,1,0,"BothMailers"
9408,44,0,0,0,1,1,1,0,"BothMailers"
9409,50,0,0,0,1,1,1,0,"HowToOnly"
9410,65,1,1,1,0,1,1,1,"HowToOnly"
9411,40,1,0,0,0,1,1,0,"HowToOnly"
9412,71,0,1,0,0,1,1,1,"HowToOnly"
9413,50,0,0,0,1,1,1,0,"Control"
9414,44,0,0,0,0,1,1,1,"HowToOnly"
9415,50,0,0,0,0,1,1,0,"BothMailers"
9417,50,0,0,0,1,1,1,0,"BothMailers"
9418,49,0,1,1,0,1,1,0,"BothMailers"
9419,22,0,0,0,1,1,1,0,"BothMailers"
9420,39,1,0,0,0,0,1,0,"Control"
9421,60,0,1,1,0,0,1,0,"BothMailers"
9422,75,1,1,1,1,0,1,0,"HowToOnly"
9423,60,1,0,0,0,1,1,0,"BothMailers"
9424,35,1,1,1,1,1,1,1,"BothMailers"
9425,74,1,1,1,1,1,1,1,"HowToOnly"
9426,61,1,1,1,0,1,1,1,"BothMailers"
9427,39,0,0,0,0,0,0,0,"Control"
9428,55,1,1,1,1,1,1,1,"Control"
9429,38,1,1,1,1,1,1,1,"Control"
9435,52,0,1,0,1,0,1,0,"HowToOnly"
9436,34,1,1,1,1,0,1,0,"BothMailers"
9437,30,0,0,1,1,1,1,0,"HowToOnly"
9438,56,0,1,0,0,0,1,0,"BothMailers"
9439,33,1,0,0,0,1,1,0,"Control"
9440,34,1,1,1,1,1,1,0,"BothMailers"
9441,48,0,0,0,1,1,1,0,"HowToOnly"
9442,68,0,1,1,1,1,1,0,"HowToOnly"
9445,46,0,0,0,1,0,1,0,"HowToOnly"
9460,50,0,0,0,0,1,1,0,"Control"
9465,50,0,0,0,0,1,1,0,"HowToOnly"
9468,50,0,0,0,0,1,1,0,"BothMailers"
9469,50,0,0,0,0,1,1,0,"BothMailers"
9471,50,0,0,0,0,1,1,0,"HowToOnly"
9472,50,0,0,0,1,0,1,0,"BothMailers"
9474,63,1,1,0,1,0,1,1,"BothMailers"
9475,50,0,0,0,0,1,1,1,"HowToOnly"
9476,50,0,0,0,0,1,1,1,"HowToOnly"
